index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2022,2017-11-08 06-PM,LTCUSD,60.6,63.48,60.2,61.4,18817.19,1164643.9
2021,2017-11-08 07-PM,LTCUSD,61.4,63.09,60.35,62.92,6056.54,374190.88
2020,2017-11-08 08-PM,LTCUSD,62.92,62.92,61.8,62.33,4692.63,292421.09
2019,2017-11-08 09-PM,LTCUSD,62.33,62.33,61.5,61.5,3778.2,233499.64
2018,2017-11-08 10-PM,LTCUSD,61.5,61.8,60.92,60.95,1867.45,114607.05
2017,2017-11-08 11-PM,LTCUSD,60.95,62,60.95,61.91,1777.98,109663.87
2016,2017-11-09 12-AM,LTCUSD,61.91,62.4,61.72,62.2,1717.53,106549.32
2015,2017-11-09 01-AM,LTCUSD,62.2,62.62,62.1,62.6,2507.09,156237.07
2014,2017-11-09 02-AM,LTCUSD,62.6,63.9,62.29,63.49,4815.35,304085.42
2013,2017-11-09 03-AM,LTCUSD,63.49,63.56,62.8,63.04,1318.45,83509.79
2012,2017-11-09 04-AM,LTCUSD,63.04,63.9,63,63.79,1945.21,123373.92
2011,2017-11-09 05-AM,LTCUSD,63.79,63.98,63.5,63.72,2260.81,144290.08
2010,2017-11-09 06-AM,LTCUSD,63.72,63.83,62.83,62.9,5432.68,343160.46
2009,2017-11-09 07-AM,LTCUSD,62.9,63.68,62.9,63.45,950.44,60211.52
2008,2017-11-09 08-AM,LTCUSD,63.45,63.67,61.35,62.37,7764.18,483438.14
2007,2017-11-09 09-AM,LTCUSD,62.37,62.37,61.6,62.2,4533.59,281134.21
2006,2017-11-09 10-AM,LTCUSD,62.2,62.5,62.07,62.2,1647.85,102535.75
2005,2017-11-09 11-AM,LTCUSD,62.2,62.45,61.5,61.8,3052.58,188446.55
2004,2017-11-09 12-PM,LTCUSD,61.8,62.43,61.16,62.43,2066.68,127684.57
2003,2017-11-09 01-PM,LTCUSD,62.43,62.43,61.81,61.84,941.17,58424.03
2002,2017-11-09 02-PM,LTCUSD,61.84,62.76,61.84,62.7,2525.1,157496.8
2001,2017-11-09 03-PM,LTCUSD,62.7,62.97,62.2,62.78,2605.85,163303.36
2000,2017-11-09 04-PM,LTCUSD,62.78,63.67,62.72,63,3598.46,228024.73
1999,2017-11-09 05-PM,LTCUSD,63,64.22,62.96,64.2,2648.23,168875.49
1998,2017-11-09 06-PM,LTCUSD,64.2,65.83,64,65.4,10293.82,670031.4
1997,2017-11-09 07-PM,LTCUSD,65.4,65.96,65.2,65.96,2257.23,147913.78
1996,2017-11-09 08-PM,LTCUSD,65.96,66.61,65.5,66.12,3864.66,255290.07
1995,2017-11-09 09-PM,LTCUSD,66.12,66.18,63.78,64.3,5367.6,348703.68
1994,2017-11-09 10-PM,LTCUSD,64.3,64.96,63.9,64.1,2702.74,173561.54
1993,2017-11-09 11-PM,LTCUSD,64.1,64.19,62.4,62.98,3733.99,236103.74
1992,2017-11-10 12-AM,LTCUSD,62.98,65.26,62.98,64.18,3617.95,232761.65
1991,2017-11-10 01-AM,LTCUSD,64.18,64.88,63.28,64.47,805.87,51926.74
1990,2017-11-10 02-AM,LTCUSD,64.47,64.7,64.03,64.46,913.07,58659.32
1989,2017-11-10 03-AM,LTCUSD,64.46,64.68,63.85,64.2,710.88,45626.33
1988,2017-11-10 04-AM,LTCUSD,64.2,64.86,64.2,64.66,1412.05,91269.25
1987,2017-11-10 05-AM,LTCUSD,64.66,64.66,63.9,64.01,1649.94,105870.2
1986,2017-11-10 06-AM,LTCUSD,64.01,64.84,63.82,64.28,2202.64,141726.04
1985,2017-11-10 07-AM,LTCUSD,64.28,64.75,64,64.01,923.28,59363.4
1984,2017-11-10 08-AM,LTCUSD,64.01,64.56,64.01,64.4,1855.67,119347.64
1983,2017-11-10 09-AM,LTCUSD,64.4,64.9,64.33,64.89,1943.14,125863.68
1982,2017-11-10 10-AM,LTCUSD,64.89,65.36,64.24,65.2,3154.95,204900.32
1981,2017-11-10 11-AM,LTCUSD,65.2,65.2,62.33,62.5,11602.13,737057.67
1980,2017-11-10 12-PM,LTCUSD,62.5,62.9,59.64,59.7,10545.19,646470.99
1979,2017-11-10 01-PM,LTCUSD,59.7,61.23,59.46,60.7,11530.77,694438.01
1978,2017-11-10 02-PM,LTCUSD,60.7,60.89,59.71,59.85,4507.69,272179.72
1977,2017-11-10 03-PM,LTCUSD,59.85,60.9,59.65,60.8,3371.82,202556.72
1976,2017-11-10 04-PM,LTCUSD,60.8,61.71,60.78,60.82,3029.57,185835.63
1975,2017-11-10 05-PM,LTCUSD,60.82,60.9,59,59.1,4558.69,272214.69
1974,2017-11-10 06-PM,LTCUSD,59.1,59.24,56,56,13986.97,802100.95
1973,2017-11-10 07-PM,LTCUSD,56,58.37,55.77,57.86,15663.61,895905.14
1972,2017-11-10 08-PM,LTCUSD,57.86,57.86,56.5,56.5,9590.16,546428.7
1971,2017-11-10 09-PM,LTCUSD,56.5,59.83,56.5,59.43,8737.19,512884.57
1970,2017-11-10 10-PM,LTCUSD,59.43,60.99,59.25,60,17314.84,1041622.28
1969,2017-11-10 11-PM,LTCUSD,60,60.01,58.5,58.53,2856.16,168644.81
1968,2017-11-11 12-AM,LTCUSD,58.53,60.56,58.53,60.56,4555.02,271404.65
1967,2017-11-11 01-AM,LTCUSD,60.56,60.66,60.02,60.52,2225.63,134260.1
1966,2017-11-11 02-AM,LTCUSD,60.52,60.52,59.49,60.17,2413.95,144603.33
1965,2017-11-11 03-AM,LTCUSD,60.17,60.17,58.66,59.62,1341.58,79505.88
1964,2017-11-11 04-AM,LTCUSD,59.62,60.22,59.15,60,2675.77,159545.98
1963,2017-11-11 05-AM,LTCUSD,60,60.1,58.92,58.92,2168.76,129236.6
1962,2017-11-11 06-AM,LTCUSD,58.92,60.3,58.92,60.2,2756.26,164489.8
1961,2017-11-11 07-AM,LTCUSD,60.2,61.59,60,60.8,7012.39,427516.66
1960,2017-11-11 08-AM,LTCUSD,60.8,61.52,60.52,61.1,4818.29,295410.46
1959,2017-11-11 09-AM,LTCUSD,61.1,61.24,60.29,61,1444.31,87699.4
1958,2017-11-11 10-AM,LTCUSD,61,61.45,60,60,3528.05,215082.48
1957,2017-11-11 11-AM,LTCUSD,60,60.33,58.91,59.22,3566.35,212320.77
1956,2017-11-11 12-PM,LTCUSD,59.22,59.48,58.14,59.21,4327.99,254362.16
1955,2017-11-11 01-PM,LTCUSD,59.21,60.9,58.2,60.78,5724.71,338727.5
1954,2017-11-11 02-PM,LTCUSD,60.78,61.14,59.92,60,10439.39,628203.41
1953,2017-11-11 03-PM,LTCUSD,60,60.45,59.59,60.45,2369.77,142274.45
1952,2017-11-11 04-PM,LTCUSD,60.45,61.4,60.1,61,6457.03,393343.28
1951,2017-11-11 05-PM,LTCUSD,61,63.7,60.51,62.81,17888.51,1116815.49
1950,2017-11-11 06-PM,LTCUSD,62.81,63.44,62.11,62.12,5743.12,359429.1
1949,2017-11-11 07-PM,LTCUSD,62.12,63,62,62.78,3742.75,233287.68
1948,2017-11-11 08-PM,LTCUSD,62.78,63.02,62.55,62.7,2988.18,187668.4
1947,2017-11-11 09-PM,LTCUSD,62.7,63.06,61.91,62.7,2287.62,143286.78
1946,2017-11-11 10-PM,LTCUSD,62.7,62.7,61.31,61.31,2398.31,148018.5
1945,2017-11-11 11-PM,LTCUSD,61.31,62.49,61,62,5323.87,327126.69
1944,2017-11-12 12-AM,LTCUSD,62,62.1,61.2,61.21,3377.14,207650.27
1943,2017-11-12 01-AM,LTCUSD,61.21,61.75,61.1,61.1,2522.55,154924.2
1942,2017-11-12 02-AM,LTCUSD,61.1,61.66,60.29,60.4,5347.09,324975.16
1941,2017-11-12 03-AM,LTCUSD,60.4,60.4,59.08,59.7,7037.18,420240.68
1940,2017-11-12 04-AM,LTCUSD,59.7,61.76,59.7,60.6,3938,238959.87
1939,2017-11-12 05-AM,LTCUSD,60.6,61.12,58.55,59.49,18863.82,1132190.05
1938,2017-11-12 06-AM,LTCUSD,59.49,59.49,55.62,55.8,14853.53,847362.84
1937,2017-11-12 07-AM,LTCUSD,55.8,60.01,55.7,59.23,6382.81,373631.67
1936,2017-11-12 08-AM,LTCUSD,59.23,60.38,58.5,59.13,7863.43,469027.38
1935,2017-11-12 09-AM,LTCUSD,59.13,59.13,57.62,58.37,3791,220944.98
1934,2017-11-12 10-AM,LTCUSD,58.37,59.45,57.77,59.45,2568.34,150312.41
1933,2017-11-12 11-AM,LTCUSD,59.45,60,58.31,58.86,3826.74,225975.82
1932,2017-11-12 12-PM,LTCUSD,58.86,59.23,57.9,58.34,1702.22,99599.24
1931,2017-11-12 01-PM,LTCUSD,58.34,58.56,57.28,58.22,4639.05,268423.73
1930,2017-11-12 02-PM,LTCUSD,58.22,58.35,57.7,57.7,3856.17,223892.29
1929,2017-11-12 03-PM,LTCUSD,57.7,60.01,57.7,59,7336.1,434740.87
1928,2017-11-12 04-PM,LTCUSD,59,59.33,57.79,58.61,2571.04,150326.3
1927,2017-11-12 05-PM,LTCUSD,58.61,59.28,58.61,59,1485.01,87604.45
1926,2017-11-12 06-PM,LTCUSD,59,59.99,58.81,59.93,2727.91,161795.61
1925,2017-11-12 07-PM,LTCUSD,59.93,60.04,58.16,58.9,3484.97,206728.85
1924,2017-11-12 08-PM,LTCUSD,58.9,59.39,58.34,58.34,1727.08,101866.98
1923,2017-11-12 09-PM,LTCUSD,58.34,59.16,58,58.3,1613.15,93963.62
1922,2017-11-12 10-PM,LTCUSD,58.3,58.3,56.67,56.98,3000.24,172046.44
1921,2017-11-12 11-PM,LTCUSD,56.98,58.66,56.66,58.3,4124.44,237807.82
1920,2017-11-13 12-AM,LTCUSD,58.3,59.3,57.88,59.27,5672.93,333014.22
1919,2017-11-13 01-AM,LTCUSD,59.27,59.68,58,59,4108.99,243009.93
1918,2017-11-13 02-AM,LTCUSD,59,59.56,58.18,59.25,2599.43,153484.55
1917,2017-11-13 03-AM,LTCUSD,59.25,59.58,58.76,59.1,663.43,39200.15
1916,2017-11-13 04-AM,LTCUSD,59.1,59.57,58.22,58.78,4630.06,272663.67
1915,2017-11-13 05-AM,LTCUSD,58.78,59.49,58.2,59,3910.69,230734.26
