index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2155,2017-11-03 05-AM,ETHUSD,288.47,290,287.16,288.28,1103.79,318518.17
2154,2017-11-03 06-AM,ETHUSD,288.28,289.81,287.5,288.5,831.94,240100.61
2153,2017-11-03 07-AM,ETHUSD,288.5,292.49,288.02,291,1749.67,507124.27
2152,2017-11-03 08-AM,ETHUSD,291,292.68,289.19,290.56,1442.19,419857.29
2151,2017-11-03 09-AM,ETHUSD,290.56,292.2,289,291.5,1304,378893.04
2150,2017-11-03 10-AM,ETHUSD,291.5,293.67,290.56,292.99,1472.82,431132.03
2149,2017-11-03 11-AM,ETHUSD,292.99,297,291.54,296.9,2040.23,602932.97
2148,2017-11-03 12-PM,ETHUSD,296.9,297.5,294,296.98,941.46,278601.15
2147,2017-11-03 01-PM,ETHUSD,296.98,297.89,295,297.89,1613.91,478568.18
2146,2017-11-03 02-PM,ETHUSD,297.89,298,295.37,297,1214.16,360472.19
2145,2017-11-03 03-PM,ETHUSD,297,301,296.2,297.8,2518.64,753639.57
2144,2017-11-03 04-PM,ETHUSD,297.8,299.6,296.51,296.51,998.3,297689.29
2143,2017-11-03 05-PM,ETHUSD,296.51,299.5,295.5,296.74,1082.7,321180.53
2142,2017-11-03 06-PM,ETHUSD,296.74,298.54,296.74,297.26,182.35,54287.89
2141,2017-11-03 07-PM,ETHUSD,297.26,299.97,296.17,299.97,1032.76,307556.06
2140,2017-11-03 08-PM,ETHUSD,299.97,301.56,296,301.56,1895.82,567227.15
2139,2017-11-03 09-PM,ETHUSD,301.56,305,299.68,304,3284.8,995379.54
2138,2017-11-03 10-PM,ETHUSD,304,305,300,300.81,1933.43,585454.84
2137,2017-11-03 11-PM,ETHUSD,300.81,304.98,300.41,302.12,980.93,297709.21
2136,2017-11-04 12-AM,ETHUSD,302.12,303,296.5,296.5,1821.85,545722.31
2135,2017-11-04 01-AM,ETHUSD,296.5,297.64,291.14,292.5,3764.36,1106354.56
2134,2017-11-04 02-AM,ETHUSD,292.5,295,291.31,293.83,1456.16,427839.41
2133,2017-11-04 03-AM,ETHUSD,293.83,295.35,292.13,294.41,464.82,136757.6
2132,2017-11-04 04-AM,ETHUSD,294.41,298,293,297.5,447.13,132058.75
2131,2017-11-04 05-AM,ETHUSD,297.5,298,295.02,297,423.03,125395.74
2130,2017-11-04 06-AM,ETHUSD,297,299.55,296.4,296.47,444.6,132438.05
2129,2017-11-04 07-AM,ETHUSD,296.47,298.87,295.87,297.4,447.95,133341.4
2128,2017-11-04 08-AM,ETHUSD,297.4,298.9,297,298,271.97,81014.39
2127,2017-11-04 09-AM,ETHUSD,298,299.81,297.1,299.52,545.13,162901.29
2126,2017-11-04 10-AM,ETHUSD,299.52,302.87,299,299.65,838.73,252693.39
2125,2017-11-04 11-AM,ETHUSD,299.65,301,298.99,299.79,1175.34,351798.84
2124,2017-11-04 12-PM,ETHUSD,299.79,301.99,299.15,301.99,412.97,124020.22
2123,2017-11-04 01-PM,ETHUSD,301.99,301.99,297.52,299.52,625.89,187337.09
2122,2017-11-04 02-PM,ETHUSD,299.52,301.14,298.21,300,623.68,186835.31
2121,2017-11-04 03-PM,ETHUSD,300,300.79,299.28,299.5,522.88,156843.02
2120,2017-11-04 04-PM,ETHUSD,299.5,299.8,296.2,296.63,796.03,237105.1
2119,2017-11-04 05-PM,ETHUSD,296.63,299,296.5,298.35,249.32,74185.45
2118,2017-11-04 06-PM,ETHUSD,298.35,298.99,297,298.3,150.67,44963.47
2117,2017-11-04 07-PM,ETHUSD,298.3,298.99,296.55,296.55,506.78,150944.56
2116,2017-11-04 08-PM,ETHUSD,296.55,298.2,295.5,295.5,1406.5,417071.67
2115,2017-11-04 09-PM,ETHUSD,295.5,296.14,294.41,295,2273.58,671012.36
2114,2017-11-04 10-PM,ETHUSD,295,298.89,295,296.83,222.34,66044.6
2113,2017-11-04 11-PM,ETHUSD,296.83,299.85,296.83,299.5,353.22,105204.27
2112,2017-11-05 12-AM,ETHUSD,299.5,299.85,298,299,121.3,36258.49
2111,2017-11-05 01-AM,ETHUSD,299,299.45,298,298,439.56,131388.05
2110,2017-11-05 02-AM,ETHUSD,298,299.28,298,299,325,97167.95
2109,2017-11-05 03-AM,ETHUSD,299,299.27,298.07,299.07,194.04,58029.52
2108,2017-11-05 04-AM,ETHUSD,299.07,299.92,298.54,298.54,410.58,122837.95
2107,2017-11-05 05-AM,ETHUSD,298.54,300.36,298.54,299.05,426.92,127854.46
2106,2017-11-05 06-AM,ETHUSD,299.05,300.2,298.99,300,384.13,115124.4
2105,2017-11-05 07-AM,ETHUSD,300,300,297,299,1663.64,495947.46
2104,2017-11-05 08-AM,ETHUSD,299,299.64,298.26,298.7,81.58,24381.94
2103,2017-11-05 09-AM,ETHUSD,298.7,299,298,298,459.87,137159.37
2102,2017-11-05 10-AM,ETHUSD,298,298.5,297,298.43,498.85,148392.66
2101,2017-11-05 11-AM,ETHUSD,298.43,299,296.75,297,590.36,175659.34
2100,2017-11-05 12-PM,ETHUSD,297,298.13,296.2,296.62,378.8,112559.85
2099,2017-11-05 01-PM,ETHUSD,296.62,298,295,295.3,1023.29,303337.98
2098,2017-11-05 02-PM,ETHUSD,295.3,298.44,295,297,922.27,273774.31
2097,2017-11-05 03-PM,ETHUSD,297,297.63,294.98,296.5,1646.92,486625.4
2096,2017-11-05 04-PM,ETHUSD,296.5,297.63,295,295.7,587.1,173870.96
2095,2017-11-05 05-PM,ETHUSD,295.7,297.75,295.25,295.25,421.17,124862.22
2094,2017-11-05 06-PM,ETHUSD,295.25,296.3,295,296.1,292.65,86490.23
2093,2017-11-05 07-PM,ETHUSD,296.1,296.1,295,295,292.94,86473.35
2092,2017-11-05 08-PM,ETHUSD,295,296.69,294.41,295.38,253.97,75015.74
2091,2017-11-05 09-PM,ETHUSD,295.38,297.5,295.1,296.86,1412.17,418146.08
2090,2017-11-05 10-PM,ETHUSD,296.86,297.46,295,296.01,241.06,71312.76
2089,2017-11-05 11-PM,ETHUSD,296.01,297.27,294.25,295.4,315.85,93404.61
2088,2017-11-06 12-AM,ETHUSD,295.4,296.2,294,294,435.17,128152.49
2087,2017-11-06 01-AM,ETHUSD,294,295.22,293.32,293.5,384.63,113150.88
2086,2017-11-06 02-AM,ETHUSD,293.5,295,293.5,293.8,191.01,56282.51
2085,2017-11-06 03-AM,ETHUSD,293.8,295.23,292.04,293,1348.15,395948.24
2084,2017-11-06 04-AM,ETHUSD,293,293.98,292,292,495.8,145050.79
2083,2017-11-06 05-AM,ETHUSD,292,294,292,293.3,970.92,285073.48
2082,2017-11-06 06-AM,ETHUSD,293.3,295.24,293.3,294.73,275.2,81072.73
2081,2017-11-06 07-AM,ETHUSD,294.73,294.93,292.14,293.44,314.28,92251.83
2080,2017-11-06 08-AM,ETHUSD,293.44,296.6,293.44,296.6,785.35,231892.61
2079,2017-11-06 09-AM,ETHUSD,296.6,296.79,294.41,296.79,1569.37,464374.87
2078,2017-11-06 10-AM,ETHUSD,296.79,299,296.23,299,714.45,212305.05
2077,2017-11-06 11-AM,ETHUSD,299,300.9,297.83,300.51,2449.39,734007.05
2076,2017-11-06 12-PM,ETHUSD,300.51,303.93,299.8,302.92,2189.45,662291.35
2075,2017-11-06 01-PM,ETHUSD,302.92,303.73,300.33,300.33,689.1,208164.97
2074,2017-11-06 02-PM,ETHUSD,300.33,301,298,299.46,547.48,163935.7
2073,2017-11-06 03-PM,ETHUSD,299.46,304.34,297.71,303.99,1545.94,467228.33
2072,2017-11-06 04-PM,ETHUSD,303.99,304,299.48,300.54,1088.86,327599.57
2071,2017-11-06 05-PM,ETHUSD,300.54,301.21,298.04,299.6,1912.04,572634.71
2070,2017-11-06 06-PM,ETHUSD,299.6,300,298.03,299.79,926.09,276720.61
2069,2017-11-06 07-PM,ETHUSD,299.79,303.32,298.59,302.89,1826.84,549896.42
2068,2017-11-06 08-PM,ETHUSD,302.89,304.71,299.33,299.33,740.01,224188.36
2067,2017-11-06 09-PM,ETHUSD,299.33,299.73,298.66,299.06,561.79,168168.98
2066,2017-11-06 10-PM,ETHUSD,299.06,299.73,296,297.31,1715.88,510991.9
2065,2017-11-06 11-PM,ETHUSD,297.31,298.59,295.2,297.09,1171.52,347384.44
2064,2017-11-07 12-AM,ETHUSD,297.09,297.09,295,295.6,485.67,143679.83
2063,2017-11-07 01-AM,ETHUSD,295.6,301.17,295.6,299.39,1067.29,319323.66
2062,2017-11-07 02-AM,ETHUSD,299.39,300.89,297.57,300.2,385.7,115481.42
2061,2017-11-07 03-AM,ETHUSD,300.2,300.95,297.52,298.1,539.56,161854.75
2060,2017-11-07 04-AM,ETHUSD,298.1,299.3,297.33,297.8,484.31,144427.21
2059,2017-11-07 05-AM,ETHUSD,297.8,298.48,296.7,296.7,256.28,76229.14
2058,2017-11-07 06-AM,ETHUSD,296.7,298.03,295.61,298.03,455.55,135106.11
2057,2017-11-07 07-AM,ETHUSD,298.03,299.2,297.05,298.4,795.97,237028.78
2056,2017-11-07 08-AM,ETHUSD,298.4,300.85,298.4,300,196.61,58899.91
2055,2017-11-07 09-AM,ETHUSD,300,300.5,298.28,298.28,286.42,85713.9
2054,2017-11-07 10-AM,ETHUSD,298.28,301,298.28,300,504.48,151342.09
2053,2017-11-07 11-AM,ETHUSD,300,302.95,299.1,302.95,1146.64,345109.89
2052,2017-11-07 12-PM,ETHUSD,302.95,302.95,295,295,3632.83,1078683.54
2051,2017-11-07 01-PM,ETHUSD,295,295,288,289.8,7197.37,2100503.57
2050,2017-11-07 02-PM,ETHUSD,289.8,291.83,285.67,288,3582.2,1036892.82
2049,2017-11-07 03-PM,ETHUSD,288,291.13,287,290.2,2861.12,825578.68
2048,2017-11-07 04-PM,ETHUSD,290.2,290.51,286.17,288.55,1512.15,435378.31
