index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
861,2017-12-27 03-AM,XRPUSD,1.13,1.14,1.1,1.13,570073.99,642257.91
860,2017-12-27 04-AM,XRPUSD,1.13,1.14,1.11,1.11,642184.86,723675.99
859,2017-12-27 05-AM,XRPUSD,1.11,1.14,1.11,1.13,369658.14,416059.67
858,2017-12-27 06-AM,XRPUSD,1.13,1.13,1.11,1.12,401564.35,449494.8
857,2017-12-27 07-AM,XRPUSD,1.12,1.15,1.12,1.14,551342.86,628864.49
856,2017-12-27 08-AM,XRPUSD,1.14,1.15,1.12,1.13,404081.88,460520.29
855,2017-12-27 09-AM,XRPUSD,1.13,1.14,1.11,1.11,559345.96,628273.7
854,2017-12-27 10-AM,XRPUSD,1.11,1.12,1.09,1.09,403049.77,444161.49
853,2017-12-27 11-AM,XRPUSD,1.09,1.13,1.09,1.13,640795.99,711218.58
852,2017-12-27 12-PM,XRPUSD,1.13,1.15,1.12,1.15,937099.4,1072134.66
851,2017-12-27 01-PM,XRPUSD,1.15,1.15,1.13,1.14,470188.24,534905.29
850,2017-12-27 02-PM,XRPUSD,1.14,1.19,1.14,1.15,1564230.88,1818406.43
849,2017-12-27 03-PM,XRPUSD,1.15,1.16,1.11,1.15,1106191.03,1256947.39
848,2017-12-27 04-PM,XRPUSD,1.15,1.17,1.11,1.12,1039064.68,1180377.09
847,2017-12-27 05-PM,XRPUSD,1.12,1.15,1.1,1.14,931342.76,1038517.47
846,2017-12-27 06-PM,XRPUSD,1.14,1.16,1.13,1.15,866325.63,994789.19
845,2017-12-27 07-PM,XRPUSD,1.15,1.2,1.15,1.18,1591952.69,1874476.89
844,2017-12-27 08-PM,XRPUSD,1.18,1.24,1.18,1.22,2321243.62,2794379.99
843,2017-12-27 09-PM,XRPUSD,1.22,1.3,1.21,1.27,1386698.24,1729660.28
842,2017-12-27 10-PM,XRPUSD,1.27,1.3,1.21,1.24,2470367.46,3094878.71
841,2017-12-27 11-PM,XRPUSD,1.24,1.29,1.21,1.21,1494079.96,1858584.98
840,2017-12-28 12-AM,XRPUSD,1.21,1.24,1.19,1.23,1384211.1,1677473.86
839,2017-12-28 01-AM,XRPUSD,1.23,1.27,1.23,1.26,588458.96,732776.85
838,2017-12-28 02-AM,XRPUSD,1.26,1.28,1.15,1.17,2204298.3,2647660.26
837,2017-12-28 03-AM,XRPUSD,1.17,1.2,1.15,1.18,1446727.56,1702178.2
836,2017-12-28 04-AM,XRPUSD,1.18,1.24,1.17,1.21,946243.07,1130374.3
835,2017-12-28 05-AM,XRPUSD,1.21,1.21,1.17,1.18,734631.44,866261.1
834,2017-12-28 06-AM,XRPUSD,1.18,1.18,1.16,1.17,601650.05,700967.32
833,2017-12-28 07-AM,XRPUSD,1.17,1.23,1.16,1.23,594073.06,703929.93
832,2017-12-28 08-AM,XRPUSD,1.23,1.23,1.17,1.19,701869.04,842058.65
831,2017-12-28 09-AM,XRPUSD,1.19,1.21,1.18,1.2,152693.91,182753.81
830,2017-12-28 10-AM,XRPUSD,1.2,1.21,1.19,1.19,502183.03,599681.15
829,2017-12-28 11-AM,XRPUSD,1.19,1.19,1.16,1.18,387577.57,454152.11
828,2017-12-28 12-PM,XRPUSD,1.18,1.22,1.17,1.2,278273.92,332104.67
827,2017-12-28 01-PM,XRPUSD,1.2,1.23,1.2,1.22,618742.41,752314.28
826,2017-12-28 02-PM,XRPUSD,1.22,1.25,1.2,1.25,1128091.47,1384027.48
825,2017-12-28 03-PM,XRPUSD,1.25,1.29,1.25,1.29,1921483.32,2441680.33
824,2017-12-28 04-PM,XRPUSD,1.28,1.3,1.25,1.29,1655717.16,2141130.86
823,2017-12-28 05-PM,XRPUSD,1.29,1.29,1.27,1.28,1615923.04,2059996.91
822,2017-12-28 06-PM,XRPUSD,1.28,1.29,1.25,1.25,818613.66,1040490.2
821,2017-12-28 07-PM,XRPUSD,1.25,1.3,1.24,1.29,1199057.1,1524900.28
820,2017-12-28 08-PM,XRPUSD,1.29,1.3,1.27,1.29,708343.21,911318.19
819,2017-12-28 09-PM,XRPUSD,1.29,1.29,1.26,1.26,732613.64,933312.01
818,2017-12-28 10-PM,XRPUSD,1.26,1.29,1.26,1.29,474277.99,606028.11
817,2017-12-28 11-PM,XRPUSD,1.29,1.29,1.27,1.28,288711.05,370877.25
816,2017-12-29 12-AM,XRPUSD,1.28,1.3,1.27,1.3,801694.14,1033800.53
815,2017-12-29 01-AM,XRPUSD,1.3,1.33,1.28,1.31,745524.22,974914.6
814,2017-12-29 02-AM,XRPUSD,1.31,1.4,1.31,1.39,1619350.06,2211766.56
813,2017-12-29 03-AM,XRPUSD,1.39,1.4,1.29,1.4,2368079.91,3239457.51
812,2017-12-29 04-AM,XRPUSD,1.4,1.45,1.39,1.44,1835503.3,2589760.06
811,2017-12-29 05-AM,XRPUSD,1.44,1.46,1.39,1.4,1477009.54,2115884.85
810,2017-12-29 06-AM,XRPUSD,1.4,1.46,1.4,1.44,1271666.93,1814833.84
809,2017-12-29 07-AM,XRPUSD,1.44,1.44,1.38,1.41,859189.83,1215656.57
808,2017-12-29 08-AM,XRPUSD,1.41,1.5,1.41,1.5,1703059.26,2506998.25
807,2017-12-29 09-AM,XRPUSD,1.5,1.5,1.47,1.5,1856247.45,2772945.04
806,2017-12-29 10-AM,XRPUSD,1.5,1.64,1.49,1.62,2352570.86,3621091.53
805,2017-12-29 11-AM,XRPUSD,1.62,1.69,1.57,1.6,2357691.84,3873979.5
804,2017-12-29 12-PM,XRPUSD,1.6,1.7,1.52,1.69,2014640.38,3266440.06
803,2017-12-29 01-PM,XRPUSD,1.69,1.69,1.61,1.66,1410431.79,2324409.92
802,2017-12-29 02-PM,XRPUSD,1.66,1.7,1.65,1.67,1479015.78,2497082.02
801,2017-12-29 03-PM,XRPUSD,1.67,1.7,1.55,1.62,2273248.95,3693200.09
800,2017-12-29 04-PM,XRPUSD,1.62,1.69,1.6,1.66,1531808.57,2517354.05
799,2017-12-29 05-PM,XRPUSD,1.66,1.69,1.65,1.68,952943.97,1599953.63
798,2017-12-29 06-PM,XRPUSD,1.68,1.82,1.67,1.8,1929693.65,3374746.01
797,2017-12-29 07-PM,XRPUSD,1.84,1.85,1.78,1.85,644302.6,1172851.26
796,2017-12-29 08-PM,XRPUSD,1.85,1.95,1.8,1.9,3720329.89,7032988.54
795,2017-12-29 09-PM,XRPUSD,1.9,1.94,1.82,1.85,1363610.56,2577276.43
794,2017-12-29 10-PM,XRPUSD,1.85,1.94,1.85,1.91,1901178.66,3628923.23
793,2017-12-29 11-PM,XRPUSD,1.91,1.95,1.86,1.95,2015816.69,3867260.67
792,2017-12-30 12-AM,XRPUSD,1.95,2.19,1.91,2.17,2611115.92,5293302.41
791,2017-12-30 01-AM,XRPUSD,2.17,2.37,1.85,2.34,4204430.01,9247610.85
790,2017-12-30 02-AM,XRPUSD,2.32,2.32,1.8,2.15,4227181.67,8607487.92
789,2017-12-30 03-AM,XRPUSD,2.15,2.3,2.07,2.21,1841217.33,4040678.94
788,2017-12-30 04-AM,XRPUSD,2.21,2.24,2.1,2.14,1316024.01,2878071.39
787,2017-12-30 05-AM,XRPUSD,2.14,2.23,2.13,2.23,866173.12,1892874.41
786,2017-12-30 06-AM,XRPUSD,2.23,2.37,2.19,2.36,2373195.9,5471009.25
785,2017-12-30 07-AM,XRPUSD,2.36,2.48,2.35,2.47,1249465.96,3005120.73
784,2017-12-30 08-AM,XRPUSD,2.47,2.47,2.25,2.3,1252823.55,2936345.43
783,2017-12-30 09-AM,XRPUSD,2.35,2.48,2.09,2.1,2320805.15,5123666.22
782,2017-12-30 10-AM,XRPUSD,2.1,2.27,1.95,2.22,2403187.15,5000434.75
781,2017-12-30 11-AM,XRPUSD,2.22,2.22,2.05,2.05,1309336.34,2804603.73
780,2017-12-30 12-PM,XRPUSD,2.05,2.16,1.96,2.03,1654395.3,3351271.63
779,2017-12-30 01-PM,XRPUSD,2.03,2.05,1.85,1.95,1648754.29,3161120.98
778,2017-12-30 02-PM,XRPUSD,1.95,2.2,1.94,2.08,1145388.17,2328547.18
777,2017-12-30 03-PM,XRPUSD,2.08,2.2,2.04,2.15,1107715.32,2373575.55
776,2017-12-30 04-PM,XRPUSD,2.15,2.18,1.97,2.01,1407349.62,2885800.59
775,2017-12-30 05-PM,XRPUSD,2.01,2.13,2,2.13,903414.6,1874377.6
774,2017-12-30 06-PM,XRPUSD,2.13,2.13,2.02,2.06,657008.71,1361860.43
773,2017-12-30 07-PM,XRPUSD,2.06,2.07,1.94,1.99,1746284.63,3503292.48
772,2017-12-30 08-PM,XRPUSD,1.99,2.04,1.85,1.96,1466841.52,2823282.49
771,2017-12-30 09-PM,XRPUSD,1.96,1.98,1.79,1.89,2147392.25,3989943.76
770,2017-12-30 10-PM,XRPUSD,1.89,1.9,1.79,1.87,1503734.86,2753837.34
769,2017-12-30 11-PM,XRPUSD,1.87,2.01,1.86,1.89,1115460.83,2166210.1
768,2017-12-31 12-AM,XRPUSD,1.89,1.97,1.85,1.93,610448.53,1166024.22
767,2017-12-31 01-AM,XRPUSD,1.93,1.93,1.81,1.83,585388.18,1093926.48
